#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CASP1	CARD16	1860827	1856363	9606.ENSP00000410076	9606.ENSP00000364858	0	0	0	0.957	0.221	0.360	0	0.095	0.482
UBA52	FYN	1859324	1853081	9606.ENSP00000388107	9606.ENSP00000346671	0	0	0	0	0	0.295	0	0.296	0.482
CLEC7A	TYROBP	1848422	1845185	9606.ENSP00000302569	9606.ENSP00000262629	0	0	0	0	0.193	0.071	0	0.364	0.482
TKT	CFL1	1860530	1849206	9606.ENSP00000405455	9606.ENSP00000309629	0	0	0	0	0.054	0.417	0	0.135	0.481
GMFG	LCP1	1864741	1849816	9606.ENSP00000472249	9606.ENSP00000315757	0	0	0	0	0.420	0	0	0.140	0.480
CTSS	FGL2	1854929	1843920	9606.ENSP00000357981	9606.ENSP00000248598	0	0	0	0	0.465	0	0	0.067	0.479
HSP90AA1	YWHAH	1851814	1843937	9606.ENSP00000335153	9606.ENSP00000248975	0	0	0	0	0.073	0.095	0	0.428	0.479
HSP90AA1	CTSH	1851814	1842779	9606.ENSP00000335153	9606.ENSP00000220166	0	0	0	0	0.055	0.068	0	0.456	0.479
PGK1	UBC	1855883	1852861	9606.ENSP00000362413	9606.ENSP00000344818	0	0	0	0	0.067	0.116	0	0.418	0.478
SEPT7	SRSF5	1858681	1858188	9606.ENSP00000381992	9606.ENSP00000377892	0	0	0	0	0.054	0.456	0	0.066	0.478
UQCR11	COX8A	1863953	1850328	9606.ENSP00000466420	9606.ENSP00000321260	0	0	0	0	0.401	0	0	0.164	0.478
HNRNPA3	PGK1	1858016	1855883	9606.ENSP00000376309	9606.ENSP00000362413	0	0	0	0	0.058	0.442	0	0.085	0.478
CFL1	VASP	1849206	1843785	9606.ENSP00000309629	9606.ENSP00000245932	0	0	0	0	0.055	0	0	0.470	0.478
GMFG	TYROBP	1864741	1845185	9606.ENSP00000472249	9606.ENSP00000262629	0	0	0	0	0.436	0	0	0.113	0.478
FGR	MYO1F	1856028	1852870	9606.ENSP00000363115	9606.ENSP00000344871	0	0	0	0	0.445	0.068	0	0.070	0.477
UQCR11	ATP5L	1863953	1848205	9606.ENSP00000466420	9606.ENSP00000300688	0	0	0	0	0.350	0	0	0.228	0.477
HSP90AA1	CTSZ	1851814	1842640	9606.ENSP00000335153	9606.ENSP00000217131	0	0	0	0	0.055	0.068	0	0.454	0.477
FYN	ABI3	1853081	1843063	9606.ENSP00000346671	9606.ENSP00000225941	0	0	0	0	0.056	0.294	0	0.276	0.475
APOBEC3G	SAMHD1	1859014	1845231	9606.ENSP00000385057	9606.ENSP00000262878	0	0	0	0	0.053	0	0	0.468	0.474
PPP1CA	CFL1	1850792	1849206	9606.ENSP00000326031	9606.ENSP00000309629	0	0	0	0	0.447	0	0	0.087	0.474
FYN	YWHAQ	1853081	1843478	9606.ENSP00000346671	9606.ENSP00000238081	0	0	0	0	0.051	0.295	0	0.277	0.474
LGALS3	GAPDH	1844285	1843185	9606.ENSP00000254301	9606.ENSP00000229239	0	0	0	0	0.074	0	0	0.455	0.474
SET	GAPDH	1855735	1843185	9606.ENSP00000361777	9606.ENSP00000229239	0	0	0	0	0.090	0.325	0	0.212	0.474
ATG3	RBX1	1846848	1842568	9606.ENSP00000283290	9606.ENSP00000216225	0	0	0	0	0.083	0	0.360	0.176	0.474
POLR2L	ENO1	1850615	1843405	9606.ENSP00000324124	9606.ENSP00000234590	0.309	0	0	0	0.061	0	0	0.255	0.474
YWHAB	RBX1	1848151	1842568	9606.ENSP00000300161	9606.ENSP00000216225	0	0	0	0	0.054	0.292	0	0.279	0.474
GAPDH	PFN1	1843185	1843040	9606.ENSP00000229239	9606.ENSP00000225655	0	0	0	0	0.360	0	0	0.208	0.472
PPP1CA	YWHAH	1850792	1843937	9606.ENSP00000326031	9606.ENSP00000248975	0	0	0	0	0.113	0.429	0	0	0.472
TALDO1	PCBP1	1850327	1848744	9606.ENSP00000321259	9606.ENSP00000305556	0	0	0	0	0.126	0.417	0	0	0.469
HCK	SLC7A7	1856392	1846977	9606.ENSP00000365012	9606.ENSP00000285850	0	0	0	0	0.451	0.048	0	0.066	0.469
CSF3R	MYO1F	1855831	1852870	9606.ENSP00000362195	9606.ENSP00000344871	0	0	0	0	0.419	0	0	0.124	0.469
TKT	PCBP1	1860530	1848744	9606.ENSP00000405455	9606.ENSP00000305556	0	0	0	0	0.114	0.423	0	0	0.468
CARD16	MCL1	1856363	1854935	9606.ENSP00000364858	9606.ENSP00000358022	0	0	0	0	0.054	0.143	0	0.395	0.467
CASP1	MCL1	1860827	1854935	9606.ENSP00000410076	9606.ENSP00000358022	0	0	0	0	0.054	0.143	0	0.395	0.467
CTSS	SLC7A7	1854929	1846977	9606.ENSP00000357981	9606.ENSP00000285850	0	0	0	0	0.451	0.066	0	0	0.465
CTSB	APLP2	1852546	1845368	9606.ENSP00000342070	9606.ENSP00000263574	0	0	0	0	0.082	0	0	0.441	0.465
HCK	DOK2	1856392	1846493	9606.ENSP00000365012	9606.ENSP00000276420	0	0	0	0	0.134	0.333	0	0.146	0.465
PGK1	PDIA3	1855883	1848170	9606.ENSP00000362413	9606.ENSP00000300289	0.062	0	0	0	0.088	0.098	0	0.388	0.465
LEPROTL1	TMEM66	1861736	1844416	9606.ENSP00000428281	9606.ENSP00000256255	0	0	0	0	0.426	0	0	0.105	0.465
CTSS	CLEC4A	1854929	1843201	9606.ENSP00000357981	9606.ENSP00000229332	0	0	0	0	0.458	0	0	0.049	0.463
SUB1	ST13	1845682	1842566	9606.ENSP00000265073	9606.ENSP00000216218	0	0	0	0	0.114	0.417	0	0	0.462
YWHAZ	ATP5B	1849183	1845043	9606.ENSP00000309503	9606.ENSP00000262030	0	0	0	0	0.115	0.189	0	0.310	0.462
MSN	YWHAQ	1853976	1843478	9606.ENSP00000353408	9606.ENSP00000238081	0	0	0	0	0	0	0	0.462	0.462
UBC	CTSD	1852861	1843439	9606.ENSP00000344818	9606.ENSP00000236671	0	0	0	0	0.117	0.128	0	0.358	0.462
SRSF5	PNISR	1858188	1854987	9606.ENSP00000377892	9606.ENSP00000358242	0	0	0	0	0.289	0	0	0.274	0.461
RHOA	GNAI2	1860210	1849590	9606.ENSP00000400175	9606.ENSP00000312999	0	0	0	0	0.114	0.173	0	0.322	0.461
PPP1CA	COX8A	1850792	1850328	9606.ENSP00000326031	9606.ENSP00000321260	0	0	0	0	0.294	0	0	0.269	0.461
TSPO	CSTB	1851096	1847296	9606.ENSP00000328973	9606.ENSP00000291568	0	0	0	0	0.122	0	0	0.410	0.460
TALDO1	ATP5B	1850327	1845043	9606.ENSP00000321259	9606.ENSP00000262030	0.309	0	0	0	0.083	0	0	0.215	0.459
MYO1G	MYL12B	1844638	1843461	9606.ENSP00000258787	9606.ENSP00000237500	0	0	0	0	0.053	0.293	0	0.257	0.459
MYO1G	MYL12A	1844638	1842673	9606.ENSP00000258787	9606.ENSP00000217652	0	0	0	0	0.053	0.293	0	0.257	0.459
PPT1	LDHB	1859833	1843197	9606.ENSP00000394863	9606.ENSP00000229319	0	0	0	0	0.051	0.417	0	0.099	0.458
CAPZB	CORO1A	1845501	1842723	9606.ENSP00000264202	9606.ENSP00000219150	0	0	0	0	0.093	0.173	0	0.335	0.458
CTSB	PLAUR	1852546	1852201	9606.ENSP00000342070	9606.ENSP00000339328	0	0	0	0	0.082	0	0	0.434	0.458
PDIA3	LDHB	1848170	1843197	9606.ENSP00000300289	9606.ENSP00000229319	0.069	0	0	0	0.055	0.103	0	0.394	0.457
LDHA	PPT1	1862289	1859833	9606.ENSP00000445175	9606.ENSP00000394863	0	0	0	0	0.051	0.417	0	0.095	0.456
LDHA	EEF2	1862289	1849021	9606.ENSP00000445175	9606.ENSP00000307940	0	0	0	0	0.130	0.094	0	0.365	0.456
HCK	GAPDH	1856392	1843185	9606.ENSP00000365012	9606.ENSP00000229239	0	0	0	0	0.046	0.127	0	0.398	0.455
COX8A	UQCRH	1850328	1849197	9606.ENSP00000321260	9606.ENSP00000309565	0	0	0	0	0.333	0	0	0.216	0.455
FYN	PLAUR	1853081	1852201	9606.ENSP00000346671	9606.ENSP00000339328	0	0	0	0	0	0.325	0	0.224	0.454
C5AR1	TYROBP	1853142	1845185	9606.ENSP00000347197	9606.ENSP00000262629	0	0	0	0	0.454	0	0	0	0.454
UQCRH	LDHB	1849197	1843197	9606.ENSP00000309565	9606.ENSP00000229319	0	0	0	0	0.417	0	0	0.100	0.453
FYN	DOK2	1853081	1846493	9606.ENSP00000346671	9606.ENSP00000276420	0	0	0	0	0.052	0.116	0	0.400	0.453
ATG3	GAPDH	1846848	1843185	9606.ENSP00000283290	9606.ENSP00000229239	0	0	0	0	0.062	0	0	0.440	0.452
UBC	RAP1B	1852861	1844015	9606.ENSP00000344818	9606.ENSP00000250559	0	0	0	0	0.052	0.409	0	0.100	0.452
GNAI2	RAC2	1849590	1843949	9606.ENSP00000312999	9606.ENSP00000249071	0	0	0	0	0.118	0.173	0	0.309	0.452
LDHA	HSP90AA1	1862289	1851814	9606.ENSP00000445175	9606.ENSP00000335153	0	0	0	0	0.172	0.080	0	0.336	0.451
MYO1F	BIN2	1852870	1845911	9606.ENSP00000344871	9606.ENSP00000267012	0	0	0	0	0.444	0	0	0.054	0.451
RAP1B	ARHGDIB	1844015	1843176	9606.ENSP00000250559	9606.ENSP00000228945	0	0	0	0	0.064	0.384	0	0.125	0.451
ETS1	ITGB2	1858032	1848511	9606.ENSP00000376436	9606.ENSP00000303242	0	0	0	0	0	0	0	0.451	0.451
HCK	CLEC4A	1856392	1843201	9606.ENSP00000365012	9606.ENSP00000229332	0	0	0	0	0.439	0.042	0	0.058	0.450
ATP5G2	COX5B	1858187	1844605	9606.ENSP00000377878	9606.ENSP00000258424	0	0	0	0	0.333	0	0	0.209	0.450
NCF2	CLEC4A	1854612	1843201	9606.ENSP00000356505	9606.ENSP00000229332	0	0	0	0	0.448	0	0	0	0.448
ANXA5	IQGAP1	1847746	1846003	9606.ENSP00000296511	9606.ENSP00000268182	0	0	0	0	0.054	0.417	0	0.080	0.448
RHOA	YWHAB	1860210	1848151	9606.ENSP00000400175	9606.ENSP00000300161	0	0	0	0	0.176	0.184	0	0.244	0.448
RAC1	PKM	1853302	1850212	9606.ENSP00000348461	9606.ENSP00000320171	0	0	0	0	0	0.417	0	0.091	0.447
CTSS	MPEG1	1854929	1854104	9606.ENSP00000357981	9606.ENSP00000354335	0	0	0	0	0.374	0	0	0.151	0.447
CFL1	YWHAB	1849206	1848151	9606.ENSP00000309629	9606.ENSP00000300161	0	0	0	0	0.139	0.170	0	0.286	0.446
C14orf2	NDUFB1	1860305	1851285	9606.ENSP00000401770	9606.ENSP00000330787	0	0	0	0	0.399	0	0	0.117	0.446
ATP5I	COX4I1	1848800	1844229	9606.ENSP00000306003	9606.ENSP00000253452	0	0	0	0	0.346	0	0	0.188	0.446
PLAUR	GAPDH	1852201	1843185	9606.ENSP00000339328	9606.ENSP00000229239	0	0	0	0	0	0	0	0.446	0.446
EIF4B	YWHAQ	1845052	1843478	9606.ENSP00000262056	9606.ENSP00000238081	0	0	0	0	0.065	0.417	0	0.064	0.445
CFL1	RAC2	1849206	1843949	9606.ENSP00000309629	9606.ENSP00000249071	0	0	0	0	0.101	0	0	0.407	0.445
MSN	CFL1	1853976	1849206	9606.ENSP00000353408	9606.ENSP00000309629	0	0	0	0	0.053	0	0	0.438	0.445
GSTP1	GAPDH	1858630	1843185	9606.ENSP00000381607	9606.ENSP00000229239	0	0	0	0	0.120	0	0	0.394	0.444
HSP90B1	ENO1	1848102	1843405	9606.ENSP00000299767	9606.ENSP00000234590	0	0	0	0	0.120	0	0	0.394	0.444
UQCR11	COX6B1	1863953	1843826	9606.ENSP00000466420	9606.ENSP00000246554	0	0	0	0	0.429	0	0	0.065	0.444
ANXA5	COX4I1	1847746	1844229	9606.ENSP00000296511	9606.ENSP00000253452	0	0	0	0	0	0	0	0.443	0.443
MYL6	ACTR2	1862334	1856793	9606.ENSP00000446714	9606.ENSP00000367220	0	0	0	0	0.055	0.292	0	0.234	0.443
POMP	RBX1	1857291	1842568	9606.ENSP00000370222	9606.ENSP00000216225	0	0	0	0	0.423	0	0	0.074	0.443
NUP214	ENO1	1853838	1843405	9606.ENSP00000352400	9606.ENSP00000234590	0	0	0	0	0	0	0	0.443	0.443
ACTR2	RHOG	1856793	1852220	9606.ENSP00000367220	9606.ENSP00000339467	0	0	0	0	0.054	0.100	0	0.397	0.442
CSTB	EMP3	1847296	1846137	9606.ENSP00000291568	9606.ENSP00000270221	0	0	0	0	0.061	0	0	0.431	0.442
TPM3	COX4I1	1854817	1844229	9606.ENSP00000357516	9606.ENSP00000253452	0	0	0	0	0.053	0.435	0	0	0.442
EEF2	LDHB	1849021	1843197	9606.ENSP00000307940	9606.ENSP00000229319	0	0	0	0	0.130	0.094	0	0.348	0.442
CLIC1	GAPDH	1856376	1843185	9606.ENSP00000364934	9606.ENSP00000229239	0	0	0	0	0	0	0	0.442	0.442
B2M	CSTB	1862817	1847296	9606.ENSP00000452780	9606.ENSP00000291568	0	0	0	0	0.072	0	0	0.423	0.441
GNB2L1	NPM1	1861691	1847808	9606.ENSP00000426909	9606.ENSP00000296930	0	0	0	0	0.256	0.141	0	0.195	0.441
CASP1	CYBB	1860827	1856898	9606.ENSP00000410076	9606.ENSP00000367851	0	0	0	0	0.225	0	0	0.308	0.441
CYBB	IQGAP1	1856898	1846003	9606.ENSP00000367851	9606.ENSP00000268182	0	0	0	0	0.117	0.285	0	0.186	0.441
AHNAK	HNRNPH1	1856799	1853404	9606.ENSP00000367263	9606.ENSP00000349168	0	0	0	0	0.079	0.417	0	0	0.441
HCK	HSP90AA1	1856392	1851814	9606.ENSP00000365012	9606.ENSP00000335153	0	0	0	0	0	0.255	0	0.279	0.441
CDA	TCEB2	1856229	1845114	9606.ENSP00000364212	9606.ENSP00000262306	0	0	0	0	0	0	0	0.440	0.440
ATP6V0E1	ATP5L	1861726	1848205	9606.ENSP00000427941	9606.ENSP00000300688	0	0	0	0	0.073	0	0.360	0.132	0.440
TKT	EEF2	1860530	1849021	9606.ENSP00000405455	9606.ENSP00000307940	0	0	0	0	0.153	0	0	0.366	0.440
SET	HSP90AA1	1855735	1851814	9606.ENSP00000361777	9606.ENSP00000335153	0	0	0	0	0.237	0.061	0	0.278	0.438
PPP1CA	YWHAZ	1850792	1849183	9606.ENSP00000326031	9606.ENSP00000309503	0	0	0	0	0.150	0.330	0	0.091	0.438
RAC1	UBC	1853302	1852861	9606.ENSP00000348461	9606.ENSP00000344818	0	0	0	0	0.042	0.182	0	0.339	0.437
PSMB9	PDIA3	1856192	1848170	9606.ENSP00000363993	9606.ENSP00000300289	0	0	0	0	0.099	0.097	0	0.364	0.437
HSP90B1	ATP5B	1848102	1845043	9606.ENSP00000299767	9606.ENSP00000262030	0	0	0	0	0.121	0.292	0	0.167	0.437
AHNAK	EEF2	1856799	1849021	9606.ENSP00000367263	9606.ENSP00000307940	0	0	0	0	0	0.417	0	0.074	0.437
SRSF5	TPM3	1858188	1854817	9606.ENSP00000377892	9606.ENSP00000357516	0	0	0	0	0	0	0	0.437	0.437
MYL6	AHNAK	1862334	1856799	9606.ENSP00000446714	9606.ENSP00000367263	0	0	0	0	0	0.417	0	0.074	0.437
CSTA	JUND	1845556	1844164	9606.ENSP00000264474	9606.ENSP00000252818	0	0	0	0	0	0	0	0.436	0.436
CD99	LAMTOR1	1857347	1846579	9606.ENSP00000370588	9606.ENSP00000278671	0	0	0	0	0	0	0	0.436	0.436
CDA	GAPDH	1856229	1843185	9606.ENSP00000364212	9606.ENSP00000229239	0	0	0	0	0.052	0.170	0	0.341	0.436
TLN1	VASP	1849837	1843785	9606.ENSP00000316029	9606.ENSP00000245932	0	0	0	0	0.053	0	0	0.429	0.436
TKT	EIF5A	1860530	1851909	9606.ENSP00000405455	9606.ENSP00000336702	0.309	0	0	0	0.045	0	0	0.212	0.435
FYN	RAP1B	1853081	1844015	9606.ENSP00000346671	9606.ENSP00000250559	0	0	0	0	0.189	0.170	0	0.228	0.435
ENY2	POLR2L	1861814	1850615	9606.ENSP00000429986	9606.ENSP00000324124	0	0	0	0	0.435	0	0	0	0.435
MCL1	EMP3	1854935	1846137	9606.ENSP00000358022	9606.ENSP00000270221	0	0	0	0	0.049	0	0	0.431	0.435
ETS1	ARHGDIB	1858032	1843176	9606.ENSP00000376436	9606.ENSP00000228945	0	0	0	0	0	0	0	0.435	0.435
HCK	FGL2	1856392	1843920	9606.ENSP00000365012	9606.ENSP00000248598	0	0	0	0	0.373	0.119	0	0.059	0.434
SRSF5	CIRBP	1858188	1850491	9606.ENSP00000377892	9606.ENSP00000322887	0	0	0	0	0.161	0.292	0	0.124	0.434
FGR	SLC7A7	1856028	1846977	9606.ENSP00000363115	9606.ENSP00000285850	0	0	0	0	0.415	0.048	0	0.066	0.434
PGK1	CTSD	1855883	1843439	9606.ENSP00000362413	9606.ENSP00000236671	0	0	0	0	0.066	0	0	0.417	0.433
PKM	EEF2	1850212	1849021	9606.ENSP00000320171	9606.ENSP00000307940	0	0	0	0	0.177	0	0	0.338	0.432
FGR	FGL2	1856028	1843920	9606.ENSP00000363115	9606.ENSP00000248598	0	0	0	0	0.370	0.119	0	0.059	0.432
MYL12B	PFN1	1843461	1843040	9606.ENSP00000237500	9606.ENSP00000225655	0	0	0	0	0.094	0.062	0	0.385	0.432
MYL6	FLNA	1862334	1855120	9606.ENSP00000446714	9606.ENSP00000358866	0	0	0	0	0.053	0.292	0	0.220	0.431
RHOA	YWHAH	1860210	1843937	9606.ENSP00000400175	9606.ENSP00000248975	0	0	0	0	0.132	0.184	0	0.260	0.431
GMFG	ITGB2	1864741	1848511	9606.ENSP00000472249	9606.ENSP00000303242	0	0	0	0	0.397	0	0	0.094	0.430
PSME1	POMP	1857560	1857291	9606.ENSP00000372155	9606.ENSP00000370222	0	0	0	0	0.078	0.292	0	0.197	0.430
RHOA	LDLRAP1	1860210	1856097	9606.ENSP00000400175	9606.ENSP00000363458	0	0	0	0	0	0	0	0.430	0.430
RHOA	PLAUR	1860210	1852201	9606.ENSP00000400175	9606.ENSP00000339328	0	0	0	0	0.053	0	0	0.423	0.430
GMFG	MYO1F	1864741	1852870	9606.ENSP00000472249	9606.ENSP00000344871	0	0	0	0	0.413	0	0	0.067	0.429
ACTR2	MYL12B	1856793	1843461	9606.ENSP00000367220	9606.ENSP00000237500	0	0	0	0	0.085	0.292	0	0.189	0.429
ATP5B	YWHAQ	1845043	1843478	9606.ENSP00000262030	9606.ENSP00000238081	0	0	0	0	0.247	0.189	0	0.136	0.428
HLA-E	FCGRT	1856531	1842838	9606.ENSP00000365817	9606.ENSP00000221466	0	0	0	0.729	0	0.360	0	0.416	0.428
MYO1F	RHOG	1852870	1852220	9606.ENSP00000344871	9606.ENSP00000339467	0	0	0	0	0.155	0.292	0	0.120	0.428
TSPO	PPIB	1851096	1848121	9606.ENSP00000328973	9606.ENSP00000300026	0	0	0	0	0	0	0	0.428	0.428
RAC1	GAPDH	1853302	1843185	9606.ENSP00000348461	9606.ENSP00000229239	0	0	0	0	0.135	0	0	0.365	0.428
COX7B	ATP5I	1861313	1848800	9606.ENSP00000417656	9606.ENSP00000306003	0	0	0	0	0.318	0	0	0.194	0.427
CFL1	IQGAP1	1849206	1846003	9606.ENSP00000309629	9606.ENSP00000268182	0	0	0	0	0.052	0.178	0	0.323	0.427
RHOA	ANXA5	1860210	1847746	9606.ENSP00000400175	9606.ENSP00000296511	0	0	0	0	0.122	0.052	0	0.366	0.427
GLRX	GAPDH	1843473	1843185	9606.ENSP00000237858	9606.ENSP00000229239	0	0	0	0	0.073	0	0	0.407	0.427
CFL1	EIF4B	1849206	1845052	9606.ENSP00000309629	9606.ENSP00000262056	0	0	0	0	0.055	0.417	0	0.044	0.427
SLC7A7	PLBD1	1846977	1843571	9606.ENSP00000285850	9606.ENSP00000240617	0	0	0	0	0.426	0	0	0	0.426
TNFRSF1B	GAPDH	1856466	1843185	9606.ENSP00000365435	9606.ENSP00000229239	0	0	0	0	0	0.070	0	0.408	0.426
ATP5B	COX6B1	1845043	1843826	9606.ENSP00000262030	9606.ENSP00000246554	0	0	0	0	0.302	0	0	0.211	0.426
ACTR2	IQGAP1	1856793	1846003	9606.ENSP00000367220	9606.ENSP00000268182	0	0	0	0	0.122	0.254	0	0.192	0.425
POMP	PSME2	1857291	1842623	9606.ENSP00000370222	9606.ENSP00000216802	0	0	0	0	0.130	0.292	0	0.141	0.425
NCF2	SLC7A7	1854612	1846977	9606.ENSP00000356505	9606.ENSP00000285850	0	0	0	0	0.425	0	0	0	0.425
FLNA	TLN1	1855120	1849837	9606.ENSP00000358866	9606.ENSP00000316029	0	0	0	0	0.059	0.075	0	0.392	0.425
CFL1	DYNLL1	1849206	1843632	9606.ENSP00000309629	9606.ENSP00000242577	0	0	0	0	0.054	0.417	0	0	0.425
FGR	PPP1CA	1856028	1850792	9606.ENSP00000363115	9606.ENSP00000326031	0	0	0	0	0.054	0	0	0.416	0.424
TRAF3IP3	MSN	1854498	1853976	9606.ENSP00000355991	9606.ENSP00000353408	0	0	0	0	0	0	0	0.425	0.424
IL2RG	ZEB2	1856061	1848412	9606.ENSP00000363318	9606.ENSP00000302501	0	0	0	0	0	0	0	0.424	0.424
SET	ENO1	1855735	1843405	9606.ENSP00000361777	9606.ENSP00000234590	0	0	0	0	0.089	0.172	0	0.297	0.424
FGR	PLAUR	1856028	1852201	9606.ENSP00000363115	9606.ENSP00000339328	0	0	0	0	0.086	0.325	0	0.141	0.424
ITGB2	SLC7A7	1848511	1846977	9606.ENSP00000303242	9606.ENSP00000285850	0	0	0	0	0.424	0	0	0	0.424
PPT1	VAMP2	1859833	1849692	9606.ENSP00000394863	9606.ENSP00000314214	0	0	0	0	0	0	0	0.425	0.424
CYBB	CTSS	1856898	1854929	9606.ENSP00000367851	9606.ENSP00000357981	0	0	0	0	0.259	0	0	0.255	0.424
UBC	NPM1	1852861	1847808	9606.ENSP00000344818	9606.ENSP00000296930	0	0	0	0	0.053	0.360	0	0.124	0.423
ACTR2	MYL12A	1856793	1842673	9606.ENSP00000367220	9606.ENSP00000217652	0	0	0	0	0.085	0.292	0	0.181	0.423
LCP1	IQGAP1	1849816	1846003	9606.ENSP00000315757	9606.ENSP00000268182	0	0	0	0	0	0.175	0	0.330	0.423
CASP1	TNFRSF1B	1860827	1856466	9606.ENSP00000410076	9606.ENSP00000365435	0	0	0	0	0.115	0	0	0.375	0.423
LYST	CTSC	1857858	1843108	9606.ENSP00000374443	9606.ENSP00000227266	0	0	0	0	0	0	0	0.423	0.422
ACTR2	YWHAZ	1856793	1849183	9606.ENSP00000367220	9606.ENSP00000309503	0	0	0	0	0.316	0.099	0	0.138	0.422
CAP1	HSP90AA1	1855757	1851814	9606.ENSP00000361878	9606.ENSP00000335153	0	0	0	0	0	0.347	0	0.151	0.422
RAC1	TALDO1	1853302	1850327	9606.ENSP00000348461	9606.ENSP00000321259	0	0	0	0	0.047	0.417	0	0	0.421
FYN	CFL1	1853081	1849206	9606.ENSP00000346671	9606.ENSP00000309629	0	0	0	0	0.055	0.169	0	0.321	0.420
PDIA3	GLRX	1848170	1843473	9606.ENSP00000300289	9606.ENSP00000237858	0.061	0	0	0	0.074	0.100	0	0.346	0.420
GNB2L1	PKM	1861691	1850212	9606.ENSP00000426909	9606.ENSP00000320171	0	0	0	0	0.232	0	0	0.276	0.420
CAP1	FLNA	1855757	1855120	9606.ENSP00000361878	9606.ENSP00000358866	0	0	0	0	0.077	0.295	0	0.180	0.420
PCBP1	CTSD	1848744	1843439	9606.ENSP00000305556	9606.ENSP00000236671	0	0	0	0	0	0.419	0	0	0.419
UBC	ZFAND5	1852861	1843475	9606.ENSP00000344818	9606.ENSP00000237937	0	0	0	0	0.054	0.410	0	0	0.419
TNFSF13B	FGL2	1856399	1843920	9606.ENSP00000365048	9606.ENSP00000248598	0	0	0	0	0.418	0	0	0	0.418
GNB2L1	EIF3L	1861691	1861248	9606.ENSP00000426909	9606.ENSP00000416892	0	0	0	0	0.387	0	0	0.089	0.417
SSR4	COX4I1	1849949	1844229	9606.ENSP00000317331	9606.ENSP00000253452	0	0	0	0	0	0.417	0	0	0.417
HSP90AA1	PKM	1851814	1850212	9606.ENSP00000335153	9606.ENSP00000320171	0	0	0	0	0.073	0.064	0	0.382	0.417
HSP90AA1	TYMP	1851814	1844096	9606.ENSP00000335153	9606.ENSP00000252029	0	0	0	0	0	0.360	0	0.127	0.417
HCK	CTSS	1856392	1854929	9606.ENSP00000365012	9606.ENSP00000357981	0	0	0	0	0.344	0	0	0.147	0.417
NUP214	CFL1	1853838	1849206	9606.ENSP00000352400	9606.ENSP00000309629	0	0	0	0	0	0.417	0	0	0.417
PCBP1	DYNLL1	1848744	1843632	9606.ENSP00000305556	9606.ENSP00000242577	0	0	0	0	0	0.417	0	0	0.417
CLIC1	ST13	1856376	1842566	9606.ENSP00000364934	9606.ENSP00000216218	0	0	0	0	0	0.417	0	0	0.417
GNB2L1	PGK1	1861691	1855883	9606.ENSP00000426909	9606.ENSP00000362413	0	0	0	0	0.269	0.117	0	0.169	0.417
ENY2	SUB1	1861814	1845682	9606.ENSP00000429986	9606.ENSP00000265073	0	0	0	0	0.414	0	0	0.045	0.417
ITGB2	YWHAB	1848511	1848151	9606.ENSP00000303242	9606.ENSP00000300161	0	0	0	0	0.055	0.407	0	0	0.416
HNRNPA3	PKM	1858016	1850212	9606.ENSP00000376309	9606.ENSP00000320171	0	0	0	0	0.072	0	0	0.397	0.416
CD53	BIN2	1846188	1845911	9606.ENSP00000271324	9606.ENSP00000267012	0	0	0	0	0.416	0	0	0	0.416
CTSS	ANXA5	1854929	1847746	9606.ENSP00000357981	9606.ENSP00000296511	0	0	0	0	0.055	0	0	0.408	0.416
RHOA	CYBB	1860210	1856898	9606.ENSP00000400175	9606.ENSP00000367851	0	0	0	0	0.052	0.056	0	0.400	0.416
SEPT7	RAC2	1858681	1843949	9606.ENSP00000381992	9606.ENSP00000249071	0	0	0	0	0.063	0.166	0	0.312	0.415
EIF5A	TPI1	1851909	1843191	9606.ENSP00000336702	9606.ENSP00000229270	0	0	0	0	0.248	0	0	0.252	0.415
EVL	FYN	1858054	1853081	9606.ENSP00000376652	9606.ENSP00000346671	0	0	0	0	0.092	0.347	0	0.089	0.414
LCP1	MYL12B	1849816	1843461	9606.ENSP00000315757	9606.ENSP00000237500	0	0	0	0	0.066	0.292	0	0.185	0.414
TYROBP	PLBD1	1845185	1843571	9606.ENSP00000262629	9606.ENSP00000240617	0	0	0	0	0.414	0	0	0	0.414
HSP90B1	ANXA5	1848102	1847746	9606.ENSP00000299767	9606.ENSP00000296511	0	0	0	0	0	0.072	0	0.394	0.413
UBC	PDIA3	1852861	1848170	9606.ENSP00000344818	9606.ENSP00000300289	0	0	0	0	0.054	0.118	0	0.353	0.413
SNX10	RTN4	1852734	1852043	9606.ENSP00000343709	9606.ENSP00000337838	0	0	0	0	0	0.413	0	0	0.412
S100A6	S100A11	1854857	1846206	9606.ENSP00000357708	9606.ENSP00000271638	0	0	0	0.853	0.359	0	0	0.577	0.412
GNB2L1	CSTB	1861691	1847296	9606.ENSP00000426909	9606.ENSP00000291568	0	0	0	0	0	0	0	0.413	0.412
N4BP2L2	PNISR	1858722	1854987	9606.ENSP00000382328	9606.ENSP00000358242	0	0	0	0	0.412	0	0	0	0.412
UQCR11	POLR2L	1863953	1850615	9606.ENSP00000466420	9606.ENSP00000324124	0	0	0	0	0.411	0	0	0	0.411
